ad_id,xyz_campaign_id,fb_campaign_id,age,gender,interest,banner_position,coord_norm
1314316,1178,179883,35-39,M,105,right,"(82,54)"
1314316,1178,179883,35-39,M,105,right,"(80,50)"
1314316,1178,179883,35-39,M,105,right,"(81,56)"
1314316,1178,179883,35-39,M,105,right,"(83,60)"
1314316,1178,179883,35-39,M,105,right,"(81,40)"
1314316,1178,179883,35-39,M,105,right,"(80,37)"
1314316,1178,179883,35-39,M,105,right,"(81,49)"
1314316,1178,179883,35-39,M,105,right,"(80,60)"
1314316,1178,179883,35-39,M,105,right,"(82,63)"
1314316,1178,179883,35-39,M,105,right,"(86,68)"
1314316,1178,179883,35-39,M,105,right,"(84,49)"
1314316,1178,179883,35-39,M,105,right,"(82,61)"
1314316,1178,179883,35-39,M,105,right,"(84,49)"
1314316,1178,179883,35-39,M,105,right,"(77,51)"
1314316,1178,179883,35-39,M,105,right,"(85,65)"
1314316,1178,179883,35-39,M,105,right,"(83,50)"
1314316,1178,179883,35-39,M,105,right,"(82,78)"
1314318,1178,179885,35-39,M,107,right,"(81,43)"
1314318,1178,179885,35-39,M,107,right,"(85,60)"
1314318,1178,179885,35-39,M,107,right,"(82,56)"
1314318,1178,179885,35-39,M,107,right,"(83,46)"
1314318,1178,179885,35-39,M,107,right,"(80,75)"
1314318,1178,179885,35-39,M,107,right,"(87,56)"
1314318,1178,179885,35-39,M,107,right,"(83,49)"
1314318,1178,179885,35-39,M,107,right,"(79,37)"
1314318,1178,179885,35-39,M,107,right,"(84,35)"
1314319,1178,179886,35-39,M,108,right,"(85,50)"
1314319,1178,179886,35-39,M,108,right,"(80,55)"
1314319,1178,179886,35-39,M,108,right,"(82,68)"
1314319,1178,179886,35-39,M,108,right,"(80,33)"
1314319,1178,179886,35-39,M,108,right,"(85,40)"
1314319,1178,179886,35-39,M,108,right,"(84,39)"
1314319,1178,179886,35-39,M,108,right,"(80,44)"
1314319,1178,179886,35-39,M,108,right,"(81,45)"
1314319,1178,179886,35-39,M,108,right,"(83,49)"
1314319,1178,179886,35-39,M,108,right,"(81,56)"
1314319,1178,179886,35-39,M,108,right,"(80,55)"
1314319,1178,179886,35-39,M,108,right,"(80,69)"
1314319,1178,179886,35-39,M,108,right,"(81,56)"
1314319,1178,179886,35-39,M,108,right,"(80,42)"
1314320,1178,179887,35-39,M,109,right,"(80,54)"
1314320,1178,179887,35-39,M,109,right,"(83,49)"
1314320,1178,179887,35-39,M,109,right,"(81,68)"
1314320,1178,179887,35-39,M,109,right,"(84,66)"
1314320,1178,179887,35-39,M,109,right,"(88,40)"
1314320,1178,179887,35-39,M,109,right,"(80,49)"
1314320,1178,179887,35-39,M,109,right,"(80,60)"
1314320,1178,179887,35-39,M,109,right,"(84,42)"
1314320,1178,179887,35-39,M,109,right,"(85,50)"
1314320,1178,179887,35-39,M,109,right,"(81,68)"
1314320,1178,179887,35-39,M,109,right,"(83,63)"
1314320,1178,179887,35-39,M,109,right,"(85,39)"
1314320,1178,179887,35-39,M,109,right,"(81,54)"
1314320,1178,179887,35-39,M,109,right,"(80,51)"
1314321,1178,179888,35-39,M,110,right,"(82,57)"
1314321,1178,179888,35-39,M,110,right,"(84,59)"
1314321,1178,179888,35-39,M,110,right,"(82,64)"
1314321,1178,179888,35-39,M,110,right,"(80,31)"
1314321,1178,179888,35-39,M,110,right,"(87,56)"
1314321,1178,179888,35-39,M,110,right,"(84,45)"
1314321,1178,179888,35-39,M,110,right,"(80,46)"
1314321,1178,179888,35-39,M,110,right,"(81,57)"
1314321,1178,179888,35-39,M,110,right,"(83,50)"
1314321,1178,179888,35-39,M,110,right,"(83,55)"
1314321,1178,179888,35-39,M,110,right,"(79,67)"
1314321,1178,179888,35-39,M,110,right,"(81,59)"
1314321,1178,179888,35-39,M,110,right,"(79,38)"
1314321,1178,179888,35-39,M,110,right,"(81,46)"
1314321,1178,179888,35-39,M,110,right,"(80,55)"
1314321,1178,179888,35-39,M,110,right,"(81,39)"
1314321,1178,179888,35-39,M,110,right,"(78,72)"
1314321,1178,179888,35-39,M,110,right,"(81,47)"
1314321,1178,179888,35-39,M,110,right,"(85,41)"
1314321,1178,179888,35-39,M,110,right,"(81,53)"
1314321,1178,179888,35-39,M,110,right,"(82,44)"
1314321,1178,179888,35-39,M,110,right,"(81,44)"
1314321,1178,179888,35-39,M,110,right,"(83,56)"
1314321,1178,179888,35-39,M,110,right,"(81,48)"
1314321,1178,179888,35-39,M,110,right,"(83,61)"
1314321,1178,179888,35-39,M,110,right,"(82,53)"
1314321,1178,179888,35-39,M,110,right,"(82,58)"
1314321,1178,179888,35-39,M,110,right,"(80,57)"
1314321,1178,179888,35-39,M,110,right,"(79,65)"
1314321,1178,179888,35-39,M,110,right,"(80,67)"
1314323,1178,179890,35-39,M,112,right,"(82,68)"
1314323,1178,179890,35-39,M,112,right,"(82,56)"
1314323,1178,179890,35-39,M,112,right,"(85,44)"
1314323,1178,179890,35-39,M,112,right,"(83,56)"
1314323,1178,179890,35-39,M,112,right,"(84,58)"
1314323,1178,179890,35-39,M,112,right,"(84,44)"
1314323,1178,179890,35-39,M,112,right,"(84,49)"
1314323,1178,179890,35-39,M,112,right,"(79,60)"
1314323,1178,179890,35-39,M,112,right,"(83,47)"
1314323,1178,179890,35-39,M,112,right,"(86,43)"
1314323,1178,179890,35-39,M,112,right,"(81,61)"
1314323,1178,179890,35-39,M,112,right,"(81,60)"
1314323,1178,179890,35-39,M,112,right,"(80,66)"
1314323,1178,179890,35-39,M,112,right,"(83,43)"
1314323,1178,179890,35-39,M,112,right,"(88,54)"
1314323,1178,179890,35-39,M,112,right,"(85,40)"
1314323,1178,179890,35-39,M,112,right,"(81,56)"
1314324,1178,179891,35-39,M,113,right,"(80,51)"
1314324,1178,179891,35-39,M,113,right,"(85,56)"
1314324,1178,179891,35-39,M,113,right,"(80,30)"
1314324,1178,179891,35-39,M,113,right,"(84,53)"
1314324,1178,179891,35-39,M,113,right,"(84,46)"
1314324,1178,179891,35-39,M,113,right,"(85,53)"
1314324,1178,179891,35-39,M,113,right,"(81,50)"
1314324,1178,179891,35-39,M,113,right,"(83,42)"
1314325,1178,179892,35-39,M,114,right,"(82,60)"
1314325,1178,179892,35-39,M,114,right,"(81,45)"
1314325,1178,179892,35-39,M,114,right,"(82,49)"
1314325,1178,179892,35-39,M,114,right,"(80,54)"
1314325,1178,179892,35-39,M,114,right,"(82,63)"
1314326,1178,179893,40-44,M,100,right,"(82,69)"
1314326,1178,179893,40-44,M,100,right,"(84,49)"
1314326,1178,179893,40-44,M,100,right,"(87,50)"
1314326,1178,179893,40-44,M,100,right,"(82,57)"
1314326,1178,179893,40-44,M,100,right,"(81,51)"
1314326,1178,179893,40-44,M,100,right,"(81,44)"
1314326,1178,179893,40-44,M,100,right,"(82,61)"
1314326,1178,179893,40-44,M,100,right,"(83,44)"
1314326,1178,179893,40-44,M,100,right,"(83,44)"
1314327,1178,179894,40-44,M,101,right,"(80,61)"
1314327,1178,179894,40-44,M,101,right,"(85,73)"
1314327,1178,179894,40-44,M,101,right,"(81,46)"
1314327,1178,179894,40-44,M,101,right,"(87,36)"
1314327,1178,179894,40-44,M,101,right,"(80,46)"
1314327,1178,179894,40-44,M,101,right,"(81,62)"
1314327,1178,179894,40-44,M,101,right,"(84,51)"
1314327,1178,179894,40-44,M,101,right,"(78,56)"
1314327,1178,179894,40-44,M,101,right,"(85,54)"
1314327,1178,179894,40-44,M,101,right,"(80,52)"
1314330,1178,179897,40-44,M,104,right,"(81,57)"
1314331,1178,179898,40-44,M,105,right,"(80,65)"
1314331,1178,179898,40-44,M,105,right,"(81,69)"
1314331,1178,179898,40-44,M,105,right,"(82,58)"
1314331,1178,179898,40-44,M,105,right,"(84,44)"
1314331,1178,179898,40-44,M,105,right,"(82,59)"
1314331,1178,179898,40-44,M,105,right,"(80,38)"
1314331,1178,179898,40-44,M,105,right,"(81,55)"
1314331,1178,179898,40-44,M,105,right,"(84,45)"
1314331,1178,179898,40-44,M,105,right,"(82,52)"
1314331,1178,179898,40-44,M,105,right,"(86,47)"
1314331,1178,179898,40-44,M,105,right,"(79,47)"
1314331,1178,179898,40-44,M,105,right,"(82,58)"
1314331,1178,179898,40-44,M,105,right,"(82,60)"
1314331,1178,179898,40-44,M,105,right,"(82,51)"
1314331,1178,179898,40-44,M,105,right,"(82,75)"
1314331,1178,179898,40-44,M,105,right,"(81,43)"
1314331,1178,179898,40-44,M,105,right,"(80,49)"
1314331,1178,179898,40-44,M,105,right,"(80,69)"
1314331,1178,179898,40-44,M,105,right,"(83,54)"
1314332,1178,179899,40-44,M,106,right,"(83,40)"
1314332,1178,179899,40-44,M,106,right,"(80,57)"
1314332,1178,179899,40-44,M,106,right,"(80,47)"
1314332,1178,179899,40-44,M,106,right,"(83,49)"
1314332,1178,179899,40-44,M,106,right,"(83,65)"
1314332,1178,179899,40-44,M,106,right,"(86,55)"
1314332,1178,179899,40-44,M,106,right,"(84,48)"
1314332,1178,179899,40-44,M,106,right,"(83,47)"
1314332,1178,179899,40-44,M,106,right,"(84,33)"
1314332,1178,179899,40-44,M,106,right,"(84,43)"
1314333,1178,179900,40-44,M,107,right,"(82,51)"
1314333,1178,179900,40-44,M,107,right,"(80,44)"
1314333,1178,179900,40-44,M,107,right,"(80,58)"
1314333,1178,179900,40-44,M,107,right,"(83,56)"
1314333,1178,179900,40-44,M,107,right,"(81,64)"
1314333,1178,179900,40-44,M,107,right,"(81,45)"
1314333,1178,179900,40-44,M,107,right,"(83,72)"
1314333,1178,179900,40-44,M,107,right,"(83,47)"
1314333,1178,179900,40-44,M,107,right,"(82,54)"
1314333,1178,179900,40-44,M,107,right,"(82,51)"
1314333,1178,179900,40-44,M,107,right,"(85,60)"
1314333,1178,179900,40-44,M,107,right,"(80,35)"
1314333,1178,179900,40-44,M,107,right,"(82,37)"
1314333,1178,179900,40-44,M,107,right,"(84,40)"
1314333,1178,179900,40-44,M,107,right,"(84,44)"
1314333,1178,179900,40-44,M,107,right,"(82,64)"
1314333,1178,179900,40-44,M,107,right,"(80,47)"
1314333,1178,179900,40-44,M,107,right,"(80,64)"
1314333,1178,179900,40-44,M,107,right,"(79,45)"
1314333,1178,179900,40-44,M,107,right,"(84,53)"
1314333,1178,179900,40-44,M,107,right,"(81,59)"
1314333,1178,179900,40-44,M,107,right,"(83,44)"
1314333,1178,179900,40-44,M,107,right,"(79,44)"
1314333,1178,179900,40-44,M,107,right,"(80,35)"
1314333,1178,179900,40-44,M,107,right,"(84,54)"
1314333,1178,179900,40-44,M,107,right,"(79,59)"
1314333,1178,179900,40-44,M,107,right,"(88,51)"
1314333,1178,179900,40-44,M,107,right,"(83,54)"
1314333,1178,179900,40-44,M,107,right,"(81,35)"
1314333,1178,179900,40-44,M,107,right,"(80,61)"
1314333,1178,179900,40-44,M,107,right,"(80,58)"
1314333,1178,179900,40-44,M,107,right,"(82,57)"
1314333,1178,179900,40-44,M,107,right,"(80,34)"
1314333,1178,179900,40-44,M,107,right,"(83,63)"
1314333,1178,179900,40-44,M,107,right,"(80,49)"
1314333,1178,179900,40-44,M,107,right,"(84,64)"
1314333,1178,179900,40-44,M,107,right,"(82,58)"
1314333,1178,179900,40-44,M,107,right,"(81,41)"
1314333,1178,179900,40-44,M,107,right,"(81,55)"
1314333,1178,179900,40-44,M,107,right,"(81,54)"
1314333,1178,179900,40-44,M,107,right,"(82,76)"
1314334,1178,179901,40-44,M,108,right,"(81,50)"
1314334,1178,179901,40-44,M,108,right,"(83,49)"
1314334,1178,179901,40-44,M,108,right,"(84,71)"
1314334,1178,179901,40-44,M,108,right,"(85,48)"
1314334,1178,179901,40-44,M,108,right,"(84,57)"
1314334,1178,179901,40-44,M,108,right,"(81,47)"
1314334,1178,179901,40-44,M,108,right,"(81,50)"
1314334,1178,179901,40-44,M,108,right,"(82,71)"
1314334,1178,179901,40-44,M,108,right,"(80,33)"
1314334,1178,179901,40-44,M,108,right,"(82,45)"
1314334,1178,179901,40-44,M,108,right,"(81,60)"
1314334,1178,179901,40-44,M,108,right,"(80,56)"
1314334,1178,179901,40-44,M,108,right,"(82,66)"
1314334,1178,179901,40-44,M,108,right,"(85,42)"
1314334,1178,179901,40-44,M,108,right,"(82,54)"
1314334,1178,179901,40-44,M,108,right,"(84,34)"
1314334,1178,179901,40-44,M,108,right,"(82,32)"
1314334,1178,179901,40-44,M,108,right,"(82,58)"
1314336,1178,179903,40-44,M,110,right,"(82,49)"
1314336,1178,179903,40-44,M,110,right,"(83,58)"
1314336,1178,179903,40-44,M,110,right,"(81,45)"
1314336,1178,179903,40-44,M,110,right,"(84,48)"
1314336,1178,179903,40-44,M,110,right,"(84,48)"
1314336,1178,179903,40-44,M,110,right,"(88,53)"
1314336,1178,179903,40-44,M,110,right,"(82,58)"
1314336,1178,179903,40-44,M,110,right,"(83,54)"
1314336,1178,179903,40-44,M,110,right,"(80,74)"
1314336,1178,179903,40-44,M,110,right,"(83,48)"
1314336,1178,179903,40-44,M,110,right,"(84,61)"
1314336,1178,179903,40-44,M,110,right,"(83,82)"
1314336,1178,179903,40-44,M,110,right,"(80,54)"
1314336,1178,179903,40-44,M,110,right,"(84,34)"
1314336,1178,179903,40-44,M,110,right,"(79,48)"
1314336,1178,179903,40-44,M,110,right,"(85,57)"
1314336,1178,179903,40-44,M,110,right,"(82,51)"
1314336,1178,179903,40-44,M,110,right,"(78,55)"
1314336,1178,179903,40-44,M,110,right,"(83,49)"
1314336,1178,179903,40-44,M,110,right,"(80,58)"
1314336,1178,179903,40-44,M,110,right,"(86,73)"
1314336,1178,179903,40-44,M,110,right,"(82,51)"
1314336,1178,179903,40-44,M,110,right,"(80,44)"
1314336,1178,179903,40-44,M,110,right,"(83,57)"
1314337,1178,179904,40-44,M,111,right,"(80,57)"
1314337,1178,179904,40-44,M,111,right,"(80,22)"
1314337,1178,179904,40-44,M,111,right,"(81,38)"
1314337,1178,179904,40-44,M,111,right,"(83,57)"
1314337,1178,179904,40-44,M,111,right,"(84,39)"
1314337,1178,179904,40-44,M,111,right,"(85,53)"
1314337,1178,179904,40-44,M,111,right,"(84,69)"
1314337,1178,179904,40-44,M,111,right,"(82,50)"
1314337,1178,179904,40-44,M,111,right,"(83,42)"
1314338,1178,179905,40-44,M,112,right,"(82,32)"
1314338,1178,179905,40-44,M,112,right,"(82,42)"
1314338,1178,179905,40-44,M,112,right,"(78,56)"
1314338,1178,179905,40-44,M,112,right,"(83,39)"
1314338,1178,179905,40-44,M,112,right,"(84,47)"
1314338,1178,179905,40-44,M,112,right,"(85,52)"
1314338,1178,179905,40-44,M,112,right,"(82,43)"
1314338,1178,179905,40-44,M,112,right,"(79,52)"
1314338,1178,179905,40-44,M,112,right,"(80,50)"
1314338,1178,179905,40-44,M,112,right,"(83,44)"
1314339,1178,179906,40-44,M,113,right,"(81,53)"
1314339,1178,179906,40-44,M,113,right,"(86,57)"
1314339,1178,179906,40-44,M,113,right,"(82,39)"
1314339,1178,179906,40-44,M,113,right,"(81,59)"
1314339,1178,179906,40-44,M,113,right,"(82,57)"
1314339,1178,179906,40-44,M,113,right,"(83,55)"
1314341,1178,179908,45-49,M,100,right,"(81,63)"
1314341,1178,179908,45-49,M,100,right,"(83,57)"
1314341,1178,179908,45-49,M,100,right,"(81,60)"
1314341,1178,179908,45-49,M,100,right,"(85,41)"
1314341,1178,179908,45-49,M,100,right,"(80,57)"
1314341,1178,179908,45-49,M,100,right,"(83,60)"
1314341,1178,179908,45-49,M,100,right,"(87,56)"
1314341,1178,179908,45-49,M,100,right,"(84,57)"
1314341,1178,179908,45-49,M,100,right,"(80,50)"
1314341,1178,179908,45-49,M,100,right,"(84,40)"
1314341,1178,179908,45-49,M,100,right,"(84,47)"
1314341,1178,179908,45-49,M,100,right,"(85,44)"
1314343,1178,179910,45-49,M,102,right,"(84,43)"
1314343,1178,179910,45-49,M,102,right,"(81,42)"
1314343,1178,179910,45-49,M,102,right,"(83,76)"
1314343,1178,179910,45-49,M,102,right,"(82,46)"
1314343,1178,179910,45-49,M,102,right,"(83,48)"
1314343,1178,179910,45-49,M,102,right,"(83,48)"
1314343,1178,179910,45-49,M,102,right,"(86,53)"
1314343,1178,179910,45-49,M,102,right,"(85,51)"
1314343,1178,179910,45-49,M,102,right,"(83,58)"
1314343,1178,179910,45-49,M,102,right,"(82,55)"
1314343,1178,179910,45-49,M,102,right,"(80,45)"
1314343,1178,179910,45-49,M,102,right,"(83,57)"
1314343,1178,179910,45-49,M,102,right,"(84,53)"
1314343,1178,179910,45-49,M,102,right,"(81,54)"
1314343,1178,179910,45-49,M,102,right,"(83,53)"
1314343,1178,179910,45-49,M,102,right,"(82,49)"
1314343,1178,179910,45-49,M,102,right,"(85,47)"
1314343,1178,179910,45-49,M,102,right,"(85,57)"
1314345,1178,179912,45-49,M,104,right,"(80,40)"
1314345,1178,179912,45-49,M,104,right,"(82,54)"
1314345,1178,179912,45-49,M,104,right,"(82,49)"
1314345,1178,179912,45-49,M,104,right,"(81,58)"
1314345,1178,179912,45-49,M,104,right,"(80,54)"
1314345,1178,179912,45-49,M,104,right,"(80,61)"
1314345,1178,179912,45-49,M,104,right,"(79,62)"
1314345,1178,179912,45-49,M,104,right,"(81,59)"
1314345,1178,179912,45-49,M,104,right,"(84,43)"
1314345,1178,179912,45-49,M,104,right,"(85,43)"
1314345,1178,179912,45-49,M,104,right,"(82,77)"
1314345,1178,179912,45-49,M,104,right,"(82,52)"
1314345,1178,179912,45-49,M,104,right,"(82,52)"
1314345,1178,179912,45-49,M,104,right,"(83,53)"
1314345,1178,179912,45-49,M,104,right,"(82,71)"
1314345,1178,179912,45-49,M,104,right,"(81,62)"
1314345,1178,179912,45-49,M,104,right,"(83,56)"
1314345,1178,179912,45-49,M,104,right,"(80,37)"
1314345,1178,179912,45-49,M,104,right,"(82,56)"
1314345,1178,179912,45-49,M,104,right,"(82,55)"
1314346,1178,179913,45-49,M,105,right,"(84,38)"
1314346,1178,179913,45-49,M,105,right,"(80,58)"
1314346,1178,179913,45-49,M,105,right,"(84,47)"
1314346,1178,179913,45-49,M,105,right,"(80,31)"
1314346,1178,179913,45-49,M,105,right,"(82,37)"
1314348,1178,179915,45-49,M,107,right,"(82,53)"
1314348,1178,179915,45-49,M,107,right,"(84,50)"
1314348,1178,179915,45-49,M,107,right,"(83,67)"
1314348,1178,179915,45-49,M,107,right,"(83,59)"
1314348,1178,179915,45-49,M,107,right,"(83,43)"
1314348,1178,179915,45-49,M,107,right,"(85,35)"
1314348,1178,179915,45-49,M,107,right,"(84,61)"
1314348,1178,179915,45-49,M,107,right,"(82,53)"
1314348,1178,179915,45-49,M,107,right,"(80,51)"
1314348,1178,179915,45-49,M,107,right,"(81,47)"
1314348,1178,179915,45-49,M,107,right,"(82,50)"
1314348,1178,179915,45-49,M,107,right,"(81,67)"
1314348,1178,179915,45-49,M,107,right,"(83,48)"
1314349,1178,179916,45-49,M,108,right,"(82,74)"
1314349,1178,179916,45-49,M,108,right,"(82,56)"
1314349,1178,179916,45-49,M,108,right,"(84,54)"
1314349,1178,179916,45-49,M,108,right,"(81,64)"
1314349,1178,179916,45-49,M,108,right,"(83,43)"
1314349,1178,179916,45-49,M,108,right,"(79,64)"
1314349,1178,179916,45-49,M,108,right,"(85,40)"
1314349,1178,179916,45-49,M,108,right,"(80,50)"
1314349,1178,179916,45-49,M,108,right,"(80,42)"
1314349,1178,179916,45-49,M,108,right,"(83,68)"
1314349,1178,179916,45-49,M,108,right,"(83,41)"
1314349,1178,179916,45-49,M,108,right,"(83,60)"
1314349,1178,179916,45-49,M,108,right,"(84,42)"
1314349,1178,179916,45-49,M,108,right,"(86,43)"
1314349,1178,179916,45-49,M,108,right,"(82,57)"
1314349,1178,179916,45-49,M,108,right,"(83,57)"
1314349,1178,179916,45-49,M,108,right,"(83,43)"
1314349,1178,179916,45-49,M,108,right,"(85,74)"
1314349,1178,179916,45-49,M,108,right,"(83,48)"
1314349,1178,179916,45-49,M,108,right,"(81,72)"
1314349,1178,179916,45-49,M,108,right,"(82,36)"
1314349,1178,179916,45-49,M,108,right,"(80,86)"
1314349,1178,179916,45-49,M,108,right,"(79,55)"
1314349,1178,179916,45-49,M,108,right,"(80,45)"
1314349,1178,179916,45-49,M,108,right,"(83,42)"
1314349,1178,179916,45-49,M,108,right,"(83,48)"
1314349,1178,179916,45-49,M,108,right,"(82,56)"
1314349,1178,179916,45-49,M,108,right,"(83,53)"
1314349,1178,179916,45-49,M,108,right,"(81,66)"
1314349,1178,179916,45-49,M,108,right,"(82,52)"
1314349,1178,179916,45-49,M,108,right,"(83,60)"
1314349,1178,179916,45-49,M,108,right,"(84,38)"
1314349,1178,179916,45-49,M,108,right,"(85,47)"
1314349,1178,179916,45-49,M,108,right,"(85,48)"
1314350,1178,179917,45-49,M,109,right,"(81,50)"
1314350,1178,179917,45-49,M,109,right,"(81,40)"
1314350,1178,179917,45-49,M,109,right,"(81,40)"
1314350,1178,179917,45-49,M,109,right,"(82,32)"
1314350,1178,179917,45-49,M,109,right,"(84,52)"
1314350,1178,179917,45-49,M,109,right,"(80,34)"
1314350,1178,179917,45-49,M,109,right,"(80,61)"
1314350,1178,179917,45-49,M,109,right,"(80,60)"
1314350,1178,179917,45-49,M,109,right,"(80,49)"
1314350,1178,179917,45-49,M,109,right,"(86,56)"
1314350,1178,179917,45-49,M,109,right,"(80,48)"
1314350,1178,179917,45-49,M,109,right,"(83,56)"
1314350,1178,179917,45-49,M,109,right,"(86,42)"
1314350,1178,179917,45-49,M,109,right,"(80,43)"
1314350,1178,179917,45-49,M,109,right,"(85,64)"
1314350,1178,179917,45-49,M,109,right,"(82,58)"
1314350,1178,179917,45-49,M,109,right,"(82,52)"
1314350,1178,179917,45-49,M,109,right,"(81,50)"
1314350,1178,179917,45-49,M,109,right,"(83,44)"
1314350,1178,179917,45-49,M,109,right,"(80,44)"
1314350,1178,179917,45-49,M,109,right,"(86,57)"
1314350,1178,179917,45-49,M,109,right,"(82,64)"
1314350,1178,179917,45-49,M,109,right,"(83,53)"
1314350,1178,179917,45-49,M,109,right,"(83,58)"
1314350,1178,179917,45-49,M,109,right,"(86,52)"
1314350,1178,179917,45-49,M,109,right,"(82,54)"
1314350,1178,179917,45-49,M,109,right,"(81,50)"
1314350,1178,179917,45-49,M,109,right,"(84,47)"
1314350,1178,179917,45-49,M,109,right,"(83,63)"
1314350,1178,179917,45-49,M,109,right,"(84,43)"
1314350,1178,179917,45-49,M,109,right,"(85,53)"
1314350,1178,179917,45-49,M,109,right,"(80,54)"
1314350,1178,179917,45-49,M,109,right,"(82,49)"
1314350,1178,179917,45-49,M,109,right,"(85,61)"
1314350,1178,179917,45-49,M,109,right,"(80,52)"
1314350,1178,179917,45-49,M,109,right,"(81,35)"
1314350,1178,179917,45-49,M,109,top,"(80,14)"
1314350,1178,179917,45-49,M,109,right,"(80,52)"
1314350,1178,179917,45-49,M,109,right,"(81,53)"
1314350,1178,179917,45-49,M,109,right,"(84,48)"
1314350,1178,179917,45-49,M,109,right,"(86,37)"
1314350,1178,179917,45-49,M,109,right,"(82,42)"
1314350,1178,179917,45-49,M,109,right,"(80,60)"
1314350,1178,179917,45-49,M,109,right,"(84,58)"
1314350,1178,179917,45-49,M,109,right,"(86,39)"
1314350,1178,179917,45-49,M,109,right,"(80,61)"
1314350,1178,179917,45-49,M,109,right,"(82,29)"
1314350,1178,179917,45-49,M,109,right,"(79,56)"
1314350,1178,179917,45-49,M,109,right,"(82,72)"
1314350,1178,179917,45-49,M,109,right,"(80,65)"
1314350,1178,179917,45-49,M,109,right,"(83,40)"
1314350,1178,179917,45-49,M,109,right,"(82,30)"
1314350,1178,179917,45-49,M,109,right,"(80,52)"
1314350,1178,179917,45-49,M,109,right,"(85,44)"
1314350,1178,179917,45-49,M,109,right,"(79,69)"
1314350,1178,179917,45-49,M,109,right,"(80,47)"
1314350,1178,179917,45-49,M,109,right,"(82,53)"
1314351,1178,179918,45-49,M,110,right,"(80,49)"
1314351,1178,179918,45-49,M,110,right,"(82,38)"
1314351,1178,179918,45-49,M,110,right,"(83,46)"
1314351,1178,179918,45-49,M,110,right,"(80,51)"
1314351,1178,179918,45-49,M,110,right,"(82,64)"
1314351,1178,179918,45-49,M,110,right,"(83,66)"
1314351,1178,179918,45-49,M,110,right,"(82,61)"
1314351,1178,179918,45-49,M,110,right,"(85,57)"
1314351,1178,179918,45-49,M,110,right,"(83,43)"
1314351,1178,179918,45-49,M,110,right,"(85,58)"
1314351,1178,179918,45-49,M,110,right,"(81,49)"
1314351,1178,179918,45-49,M,110,right,"(84,46)"
1314351,1178,179918,45-49,M,110,right,"(81,57)"
1314351,1178,179918,45-49,M,110,right,"(82,40)"
1314351,1178,179918,45-49,M,110,right,"(80,50)"
1314351,1178,179918,45-49,M,110,right,"(83,61)"
1314351,1178,179918,45-49,M,110,right,"(81,55)"
1314351,1178,179918,45-49,M,110,right,"(82,72)"
1314351,1178,179918,45-49,M,110,right,"(82,42)"
1314351,1178,179918,45-49,M,110,right,"(80,43)"
1314351,1178,179918,45-49,M,110,right,"(82,56)"
1314351,1178,179918,45-49,M,110,right,"(81,54)"
1314351,1178,179918,45-49,M,110,right,"(80,60)"
1314351,1178,179918,45-49,M,110,right,"(84,71)"
1314351,1178,179918,45-49,M,110,right,"(82,41)"
1314353,1178,179920,45-49,M,112,right,"(83,45)"
1314353,1178,179920,45-49,M,112,right,"(86,45)"
1314353,1178,179920,45-49,M,112,right,"(80,59)"
1314353,1178,179920,45-49,M,112,right,"(85,44)"
1314353,1178,179920,45-49,M,112,right,"(82,56)"
1314353,1178,179920,45-49,M,112,right,"(85,57)"
1314353,1178,179920,45-49,M,112,right,"(83,40)"
1314353,1178,179920,45-49,M,112,right,"(80,60)"
1314353,1178,179920,45-49,M,112,right,"(82,53)"
1314353,1178,179920,45-49,M,112,right,"(82,60)"
1314353,1178,179920,45-49,M,112,right,"(78,53)"
1314353,1178,179920,45-49,M,112,right,"(83,52)"
1314353,1178,179920,45-49,M,112,right,"(85,47)"
1314354,1178,179921,45-49,M,113,right,"(83,50)"
1314354,1178,179921,45-49,M,113,right,"(81,52)"
1314354,1178,179921,45-49,M,113,right,"(81,50)"
1314354,1178,179921,45-49,M,113,right,"(80,46)"
1314354,1178,179921,45-49,M,113,right,"(79,66)"
1314354,1178,179921,45-49,M,113,right,"(83,49)"
1314354,1178,179921,45-49,M,113,right,"(86,40)"
1314354,1178,179921,45-49,M,113,right,"(82,62)"
1314354,1178,179921,45-49,M,113,right,"(83,45)"
1314355,1178,179922,45-49,M,114,right,"(84,50)"
1314355,1178,179922,45-49,M,114,right,"(85,43)"
1314355,1178,179922,45-49,M,114,right,"(84,66)"
1314355,1178,179922,45-49,M,114,right,"(81,46)"
1314355,1178,179922,45-49,M,114,right,"(80,50)"
1314355,1178,179922,45-49,M,114,right,"(83,58)"
1314355,1178,179922,45-49,M,114,right,"(80,42)"
1314355,1178,179922,45-49,M,114,right,"(83,31)"
1314355,1178,179922,45-49,M,114,right,"(80,70)"
1314355,1178,179922,45-49,M,114,right,"(82,65)"
1314355,1178,179922,45-49,M,114,right,"(84,54)"
1314355,1178,179922,45-49,M,114,right,"(84,42)"
1314355,1178,179922,45-49,M,114,right,"(83,56)"
1314355,1178,179922,45-49,M,114,right,"(85,67)"
1314355,1178,179922,45-49,M,114,right,"(83,51)"
1314355,1178,179922,45-49,M,114,right,"(82,46)"
1314355,1178,179922,45-49,M,114,right,"(80,48)"
1314355,1178,179922,45-49,M,114,right,"(81,73)"
1314355,1178,179922,45-49,M,114,right,"(86,37)"
1314355,1178,179922,45-49,M,114,right,"(80,51)"
1314355,1178,179922,45-49,M,114,right,"(80,48)"
